기준년월,구분,골프장,관광기념품,관광유원시설,기타레저,기타숙박,대형쇼핑몰,레저용품쇼핑,렌터카,면세점,문화서비스,수상운송,스키장,식음료,여행업,육상운송,캠핑장/펜션,콘도,항공운송,호텔,카지노,관광총소비,평균기온(℃),최저기온(℃),최고기온(℃),방문자수
20191119,내국인,199829.0,37695.0,80026.0,252924.0,318088.0,6288343.0,1347340.0,39948.0,210161.0,401371.0,66507.0,1977.0,17195169.0,472098.0,785174.0,30.0,8154.0,1471388.0,455918.0,0.0,29632141.0,0.2,-3.5,4.0,6536704.0
20191120,내국인,209558.0,40078.0,70769.0,247633.0,297669.0,6935692.0,1312463.0,43644.0,238603.0,469834.0,102708.0,1295.0,17941354.0,515845.0,792955.0,0.0,1912.0,1569633.0,488940.0,0.0,31280582.0,0.5,-4.6,6.3,6611948.0
20191121,내국인,191649.0,60175.0,83720.0,210374.0,319186.0,6510059.0,1341159.0,47900.0,246485.0,867188.0,105761.0,1371.0,18726291.0,437368.0,771725.0,30.0,2293.0,1540958.0,487177.0,0.0,31950869.0,4.2,-2.3,9.0,6720322.0
20191122,내국인,209748.0,61748.0,104484.0,246772.0,405555.0,7724636.0,1391595.0,49620.0,304277.0,1035892.0,102289.0,89884.0,21635189.0,462121.0,918782.0,0.0,5283.0,1630961.0,664541.0,0.0,37043376.0,9.7,3.0,17.3,6964457.0
20191123,내국인,249617.0,120326.0,180645.0,285122.0,816861.0,12261313.0,2097601.0,22966.0,372282.0,1689838.0,119391.0,11980.0,25031263.0,76068.0,888635.0,236.0,13424.0,703306.0,1461981.0,0.0,46402853.0,12.1,7.7,17.7,6842534.0
20191124,내국인,248341.0,99255.0,138944.0,215465.0,507071.0,8827688.0,1647678.0,14434.0,425927.0,1367616.0,80922.0,9311.0,17857719.0,74665.0,784123.0,110.0,1159.0,734719.0,1059698.0,0.0,34094846.0,9.8,4.6,15.6,6218055.0
20191125,내국인,204936.0,59168.0,91829.0,296815.0,286325.0,5534169.0,1247377.0,100386.0,223520.0,587714.0,64878.0,1413.0,16301293.0,440996.0,838653.0,30.0,2939.0,1661493.0,589515.0,0.0,28533446.0,1.9,-1.2,6.0,6617136.0
20191126,내국인,211722.0,70432.0,80041.0,258952.0,291965.0,6020459.0,1314885.0,57638.0,197966.0,588790.0,90217.0,1882.0,17987570.0,561713.0,719648.0,30.0,2227.0,1543292.0,449300.0,0.0,30448730.0,6.6,1.2,13.7,6711614.0
20191127,내국인,204398.0,43928.0,90675.0,246704.0,312844.0,6071646.0,1289882.0,40390.0,217938.0,706426.0,87272.0,1053.0,18632395.0,475102.0,686796.0,30.0,3490.0,1605709.0,528620.0,0.0,31245298.0,3.1,0.3,6.8,6795100.0
20191128,내국인,196086.0,54051.0,89899.0,267673.0,324542.0,6080090.0,1386887.0,35000.0,229455.0,599627.0,76021.0,647.0,19461702.0,398343.0,692387.0,0.0,2098.0,1479708.0,593964.0,0.0,31968181.0,3.5,-0.6,10.4,6810888.0
20191129,내국인,196583.0,47461.0,104025.0,306843.0,387712.0,7757616.0,2188299.0,55044.0,249681.0,783058.0,97247.0,7406.0,22622448.0,481348.0,849534.0,0.0,4871.0,1750104.0,864915.0,0.0,38754196.0,1.5,-3.4,6.9,7039214.0
20191130,내국인,258030.0,106948.0,201593.0,363865.0,759229.0,13070593.0,2128450.0,19235.0,379528.0,1348389.0,102235.0,6943.0,26045403.0,144378.0,825873.0,186.0,5872.0,715440.0,1370108.0,0.0,47852297.0,4.1,-1.4,9.3,6898444.0
20191201,내국인,245706.0,62203.0,111953.0,218149.0,523484.0,11564048.0,1692027.0,11529.0,503262.0,1068012.0,68722.0,8194.0,17475158.0,67136.0,776914.0,50.0,3637.0,764962.0,1044223.0,0.0,36209369.0,4.6,2.3,6.2,5452391.0
20191202,내국인,232099.0,39651.0,108584.0,321541.0,294387.0,5160426.0,1139943.0,56794.0,230641.0,451360.0,61935.0,942.0,15981404.0,663865.0,810573.0,0.0,9802.0,1875940.0,621232.0,0.0,28061118.0,-0.1,-3.2,2.8,5757728.0
20191203,내국인,190294.0,50114.0,98992.0,272400.0,292930.0,5876711.0,1074881.0,49392.0,198624.0,476430.0,77793.0,528.0,17514307.0,545131.0,787384.0,0.0,2398.0,1723132.0,553006.0,0.0,29784447.0,0.5,-5.0,4.2,5862262.0
20191204,내국인,173813.0,36206.0,79363.0,230162.0,282386.0,6528423.0,1118068.0,33409.0,246505.0,474794.0,80593.0,1190.0,18358073.0,538486.0,714704.0,0.0,2089.0,1491837.0,600468.0,0.0,30990569.0,2.0,-2.0,7.2,5967455.0
20191205,내국인,159892.0,63122.0,84191.0,207371.0,316636.0,6370063.0,1137322.0,56056.0,230842.0,506910.0,64580.0,1119.0,18641380.0,551390.0,717346.0,0.0,13123.0,1722016.0,750179.0,0.0,31593539.0,-4.4,-8.5,-0.2,5958852.0
20191206,내국인,176941.0,53948.0,85604.0,187534.0,375267.0,8632894.0,1245041.0,44451.0,274328.0,633475.0,83432.0,5375.0,21901359.0,513523.0,828507.0,30.0,2729.0,1698901.0,838066.0,0.0,37581401.0,-5.9,-10.6,-1.0,6194762.0
20191207,내국인,226915.0,76214.0,160994.0,279884.0,807633.0,13993543.0,1871469.0,18885.0,441597.0,1121911.0,86501.0,40801.0,26091946.0,96034.0,830795.0,189.0,4476.0,883858.0,1484822.0,0.0,48518468.0,-2.4,-5.5,1.2,6207796.0
20191208,내국인,210108.0,51038.0,132328.0,207975.0,534179.0,10265768.0,1734397.0,11117.0,545804.0,897271.0,77357.0,33494.0,18807100.0,67883.0,773157.0,50.0,4411.0,832036.0,1026820.0,0.0,36212293.0,-0.9,-5.5,4.9,5654152.0
20191209,내국인,171368.0,52049.0,101660.0,230012.0,265867.0,5009812.0,1081359.0,48556.0,206456.0,332994.0,77040.0,8009.0,16269998.0,658005.0,793527.0,0.0,1197.0,1996817.0,668137.0,0.0,27972862.0,3.2,-1.3,8.0,5893486.0
20191210,내국인,173311.0,37970.0,84184.0,214267.0,306422.0,5732419.0,1114694.0,44270.0,204219.0,384884.0,87797.0,2121.0,18472350.0,580655.0,739480.0,30.0,2115.0,1944221.0,582466.0,0.0,30707874.0,8.1,6.0,10.8,6008320.0
20191211,내국인,159610.0,37788.0,97909.0,199807.0,332669.0,6083504.0,1079708.0,34505.0,243137.0,430804.0,82120.0,3738.0,19156063.0,594758.0,719793.0,0.0,437.0,1892450.0,694052.0,0.0,31842852.0,6.3,0.1,9.8,6068836.0
20191212,내국인,174152.0,59464.0,95691.0,215781.0,335770.0,6304635.0,1096291.0,32070.0,233829.0,452773.0,81557.0,5844.0,20063931.0,575612.0,714417.0,0.0,2085.0,2280536.0,736876.0,0.0,33461314.0,-0.7,-3.5,3.4,6154257.0
20191213,내국인,181113.0,63914.0,119675.0,228412.0,449265.0,8383016.0,1313248.0,51012.0,337764.0,589838.0,89333.0,10275.0,23740312.0,517042.0,870925.0,70.0,2536.0,2342196.0,928137.0,0.0,40218082.0,2.1,-3.7,5.9,6404283.0
20191214,내국인,229833.0,70838.0,179060.0,293315.0,739815.0,12635444.0,2255038.0,20009.0,580333.0,990140.0,82020.0,26288.0,28706931.0,139115.0,846696.0,0.0,1346.0,1019533.0,2110244.0,0.0,50925999.0,2.7,-0.1,6.4,6438530.0
20191215,내국인,229580.0,56776.0,136343.0,216923.0,555131.0,12001433.0,1612555.0,8904.0,670608.0,835785.0,90083.0,20991.0,19982583.0,74315.0,793233.0,130.0,976.0,1009558.0,1421753.0,0.0,39717659.0,5.3,0.4,11.0,5841766.0
20191216,내국인,191886.0,38594.0,159403.0,250643.0,327325.0,4969256.0,1067047.0,43359.0,247003.0,335775.0,86019.0,5637.0,17540863.0,682368.0,839522.0,30.0,2378.0,2488056.0,804152.0,0.0,30079315.0,7.8,2.1,12.9,6089272.0
20191217,내국인,175587.0,53947.0,142913.0,220266.0,324520.0,5598445.0,1019995.0,39867.0,250725.0,366726.0,71755.0,3915.0,19204240.0,610981.0,737620.0,0.0,3507.0,2192663.0,729155.0,0.0,31746828.0,7.7,3.2,10.2,6123506.0
20191218,내국인,173401.0,37783.0,144681.0,245269.0,324467.0,6609582.0,1128806.0,27920.0,285541.0,484975.0,70265.0,6086.0,20123295.0,581112.0,728921.0,90.0,2311.0,2096347.0,834702.0,0.0,33905555.0,0.8,-1.7,5.2,6257408.0
20191219,내국인,152796.0,60790.0,140615.0,233530.0,337047.0,6499000.0,1132215.0,46753.0,249171.0,687405.0,87840.0,6586.0,21215507.0,621028.0,732192.0,0.0,3520.0,2040340.0,790346.0,0.0,35036681.0,-0.8,-4.5,3.1,6307133.0
20191220,내국인,164119.0,55306.0,148920.0,276526.0,418945.0,8311712.0,1484904.0,70818.0,273794.0,858570.0,86721.0,13135.0,24649568.0,644356.0,870308.0,0.0,12348.0,2271014.0,1123170.0,0.0,41734233.0,-1.1,-3.5,2.0,6578796.0
20191221,내국인,232342.0,65551.0,180894.0,297409.0,723141.0,13208984.0,1702692.0,23046.0,905442.0,1491915.0,86596.0,29335.0,28508308.0,116935.0,879526.0,134.0,2018.0,1015454.0,1991481.0,0.0,51461202.0,-1.2,-5.1,1.5,6485805.0
20191222,내국인,217281.0,55259.0,152104.0,237752.0,549206.0,10168316.0,1605733.0,13482.0,592683.0,1341654.0,71768.0,28108.0,20636776.0,62763.0,785672.0,193.0,2703.0,1001542.0,1147046.0,0.0,38670041.0,4.1,0.3,8.4,5897458.0
20191223,내국인,168829.0,43768.0,250632.0,300463.0,319466.0,7805364.0,1180887.0,49378.0,269923.0,740410.0,84591.0,14029.0,19662581.0,706641.0,811194.0,0.0,5030.0,2450895.0,881537.0,0.0,35745616.0,3.4,0.3,5.2,6230990.0
20191224,내국인,162514.0,77377.0,192692.0,274497.0,478579.0,11818085.0,1413429.0,51934.0,252640.0,1135283.0,86151.0,18559.0,24596713.0,651474.0,759157.0,0.0,7154.0,2301733.0,1361000.0,0.0,45638971.0,0.8,-2.9,6.5,6438138.0
20191225,내국인,198847.0,51897.0,267536.0,257800.0,578606.0,14152785.0,1764920.0,15692.0,479446.0,1457448.0,72715.0,32170.0,24311312.0,53749.0,673947.0,256.0,1159.0,1011560.0,1478747.0,0.0,46860591.0,2.0,-2.7,6.6,5878897.0
20191226,내국인,199190.0,34567.0,171561.0,287554.0,342113.0,5883940.0,1113645.0,103124.0,282161.0,642830.0,76723.0,23654.0,20510493.0,670059.0,743101.0,0.0,5630.0,2356457.0,1126878.0,0.0,34573678.0,2.0,-2.4,4.1,6234018.0
20191227,내국인,199002.0,45537.0,153696.0,284744.0,423456.0,7216264.0,1381224.0,61514.0,306303.0,715575.0,71989.0,21673.0,23846801.0,734707.0,816201.0,40.0,5064.0,2173880.0,1164774.0,0.0,39622444.0,-1.7,-4.6,2.6,6449173.0
20191228,내국인,231911.0,58256.0,171412.0,306507.0,655109.0,10723734.0,1560505.0,21409.0,541833.0,1162709.0,103385.0,36543.0,26747834.0,138296.0,810091.0,198.0,6194.0,965763.0,1671457.0,0.0,45913145.0,1.1,-3.6,6.1,6281926.0
20191229,내국인,215878.0,38529.0,150438.0,232989.0,537422.0,10146439.0,1281659.0,14158.0,589759.0,1052589.0,78315.0,35669.0,19437138.0,87350.0,719368.0,175.0,19650.0,859015.0,1160486.0,0.0,36657027.0,3.8,1.1,6.2,5753294.0
20191230,내국인,214252.0,42602.0,207394.0,406974.0,343574.0,6433362.0,1213804.0,53555.0,212998.0,655880.0,82671.0,23924.0,20449142.0,715448.0,761417.0,60.0,2629.0,2835098.0,1002195.0,0.0,35656979.0,2.7,-5.7,6.8,6197314.0
20191231,내국인,231193.0,43182.0,168051.0,401867.0,453255.0,9133608.0,1461929.0,55927.0,272435.0,934103.0,43777.0,24128.0,21991701.0,573257.0,760385.0,137.0,1557.0,2104648.0,1254703.0,0.0,39909841.0,-7.9,-10.9,-4.5,6297543.0
20200101,내국인,159795.0,26646.0,115995.0,205561.0,516442.0,7245251.0,1099924.0,17237.0,336320.0,1143086.0,96592.0,31470.0,16391383.0,56050.0,686586.0,280.0,2099.0,779328.0,1049308.0,0.0,29959356.0,-2.2,-6.5,0.3,5185862.0
20200102,내국인,245194.0,57952.0,139855.0,419551.0,279014.0,6603530.0,1115817.0,38678.0,256297.0,469271.0,88829.0,16950.0,16544166.0,813795.0,794786.0,30.0,1716.0,1654760.0,773582.0,0.0,30313773.0,1.0,-0.7,3.8,5908157.0
20200103,내국인,218412.0,49894.0,129917.0,338319.0,328236.0,7324927.0,1085274.0,29461.0,213981.0,523686.0,96567.0,20547.0,20609276.0,593525.0,819155.0,0.0,986.0,1698881.0,762955.0,0.0,34843999.0,-0.1,-3.4,4.6,6190478.0
20200104,내국인,256017.0,66498.0,144542.0,340302.0,555786.0,10928464.0,1487826.0,15370.0,392643.0,895312.0,80750.0,36286.0,23252706.0,122161.0,775156.0,50.0,16667.0,815533.0,1446289.0,0.0,41628357.0,1.2,-2.8,6.1,5985386.0
20200105,내국인,239642.0,45152.0,111620.0,224428.0,471802.0,9900732.0,1282166.0,10569.0,395377.0,711007.0,84669.0,33276.0,16891620.0,89062.0,721741.0,50.0,584.0,694631.0,831439.0,0.0,32739567.0,1.3,-3.2,6.6,5510856.0
20200106,내국인,213639.0,28740.0,102789.0,345405.0,293301.0,4773708.0,818599.0,53342.0,227891.0,317424.0,69551.0,10656.0,15619537.0,667818.0,794883.0,30.0,4619.0,1674555.0,672376.0,0.0,26688862.0,3.1,0.6,4.6,5983922.0
20200107,내국인,166870.0,26049.0,89423.0,272351.0,273118.0,4819934.0,742785.0,54643.0,193139.0,362694.0,55622.0,3465.0,16346688.0,595476.0,734483.0,30.0,1084.0,1748349.0,634474.0,0.0,27120675.0,6.3,4.2,7.7,5946612.0
20200108,내국인,202404.0,34467.0,93876.0,270974.0,281389.0,6027203.0,915480.0,21120.0,317341.0,410058.0,46096.0,6035.0,17877823.0,547711.0,728010.0,30.0,2137.0,1578038.0,671394.0,0.0,30031586.0,2.4,-0.4,8.9,6195892.0
20200109,내국인,213741.0,27091.0,99214.0,247492.0,287059.0,6072274.0,925994.0,25180.0,238857.0,394011.0,86393.0,9747.0,18781209.0,601670.0,823434.0,0.0,1109.0,1517721.0,635628.0,0.0,30987823.0,-1.2,-3.1,2.0,6236909.0
20200110,내국인,179986.0,36511.0,99659.0,265407.0,358035.0,7884208.0,1121385.0,46394.0,225660.0,490398.0,94044.0,18427.0,21753193.0,629139.0,1278020.0,40.0,2104.0,1717220.0,753054.0,0.0,36952885.0,-0.6,-4.3,4.2,6460692.0
20200111,내국인,263565.0,59828.0,153068.0,330828.0,676637.0,12374126.0,1601203.0,20379.0,427013.0,888739.0,84182.0,40453.0,25189625.0,122810.0,1051926.0,55.0,1845.0,771443.0,1552409.0,0.0,45610136.0,-0.1,-2.6,3.9,6270369.0
20200112,내국인,221139.0,43201.0,125066.0,238332.0,547311.0,8443440.0,1376164.0,9917.0,408486.0,731260.0,77139.0,31283.0,18019880.0,135058.0,826374.0,180.0,7902.0,749830.0,961591.0,0.0,32953552.0,-1.0,-3.5,2.8,5652714.0
20200113,내국인,187632.0,29303.0,96109.0,278494.0,304438.0,5536504.0,916800.0,28522.0,185026.0,310509.0,84727.0,13616.0,16101045.0,785941.0,957488.0,30.0,2131.0,1663449.0,633143.0,0.0,28114908.0,-2.9,-4.7,0.2,6179869.0
20200114,내국인,170603.0,35392.0,99682.0,266927.0,273622.0,5908168.0,1008311.0,14545.0,190407.0,296164.0,87397.0,13226.0,17771619.0,665934.0,710095.0,30.0,1374.0,1459322.0,609985.0,0.0,29582804.0,-2.3,-5.7,2.6,6276553.0
20200115,내국인,165060.0,37564.0,95138.0,263098.0,285357.0,6426564.0,987850.0,47402.0,209885.0,363372.0,88789.0,13847.0,18397129.0,562998.0,706138.0,0.0,1299.0,1517994.0,611673.0,0.0,30781156.0,-2.7,-6.4,2.2,6333723.0
20200116,내국인,169100.0,42675.0,92929.0,258366.0,324449.0,6577368.0,1028908.0,44866.0,200439.0,365399.0,88276.0,12241.0,19088245.0,549494.0,661882.0,30.0,1743.0,1469508.0,593824.0,0.0,31569742.0,-1.7,-5.5,3.2,6352766.0
20200117,내국인,170829.0,38320.0,97727.0,250029.0,360850.0,8143480.0,1025319.0,41068.0,225506.0,429977.0,84378.0,20511.0,21938895.0,609788.0,744581.0,0.0,4872.0,1729830.0,804675.0,0.0,36720634.0,-0.6,-4.8,4.9,6528760.0
20200118,내국인,254186.0,51586.0,155280.0,339767.0,607905.0,12523412.0,1561469.0,18449.0,467520.0,789625.0,71870.0,45766.0,24555315.0,107435.0,729986.0,0.0,1767.0,765233.0,1310569.0,0.0,44357140.0,0.3,-4.1,5.9,6296784.0
20200119,내국인,219031.0,35692.0,120374.0,239664.0,489679.0,11578934.0,1330434.0,10752.0,495426.0,656915.0,72740.0,39105.0,17370947.0,90155.0,650945.0,100.0,9209.0,720415.0,1015251.0,0.0,35145769.0,1.9,-0.4,5.3,5705188.0
20200120,내국인,170928.0,26147.0,95064.0,301570.0,262258.0,6209891.0,915128.0,52968.0,141001.0,280011.0,78386.0,13506.0,16659134.0,629556.0,662317.0,116.0,1728.0,1655830.0,609284.0,0.0,28764821.0,0.7,-3.3,5.5,6254308.0
20200121,내국인,178532.0,31269.0,83738.0,255762.0,274954.0,6834330.0,996095.0,28044.0,193701.0,311802.0,85378.0,10186.0,18951946.0,460011.0,612320.0,29.0,1330.0,1407168.0,682315.0,0.0,31398909.0,-0.4,-5.6,5.5,6356032.0
20200122,내국인,163036.0,22032.0,86874.0,270556.0,276370.0,7760281.0,957820.0,26422.0,211350.0,525833.0,72550.0,7175.0,19524127.0,451348.0,611766.0,114.0,1175.0,1486239.0,654281.0,0.0,33109350.0,3.0,-0.1,7.8,6403345.0
20200123,내국인,208273.0,37171.0,86312.0,270342.0,337224.0,10641690.0,1280820.0,53247.0,239868.0,759818.0,96870.0,12361.0,20136840.0,440575.0,715456.0,143.0,2136.0,1654046.0,651347.0,0.0,37624539.0,4.6,0.0,9.9,6316282.0
20200124,내국인,162085.0,22477.0,122356.0,171858.0,379382.0,9022855.0,1101529.0,33421.0,306398.0,1095333.0,126185.0,33048.0,13555253.0,25735.0,707815.0,225.0,1074.0,678606.0,890168.0,0.0,28435803.0,2.8,-1.3,7.4,5183237.0
20200125,내국인,74184.0,16345.0,111621.0,118733.0,295034.0,2547842.0,519570.0,8881.0,141686.0,1325923.0,105477.0,38759.0,8777719.0,37172.0,645951.0,104.0,310.0,529127.0,883727.0,0.0,16178165.0,4.3,0.6,8.8,5282050.0
20200126,내국인,216885.0,34555.0,116313.0,188883.0,372620.0,6892951.0,1228313.0,18111.0,250817.0,1408781.0,112447.0,38920.0,14510358.0,53010.0,659311.0,0.0,559.0,528016.0,883858.0,0.0,27514710.0,5.5,-0.2,11.9,5210944.0
20200127,내국인,269484.0,27261.0,90234.0,250506.0,379538.0,8723108.0,1192107.0,10345.0,247700.0,1060739.0,46044.0,31976.0,13510002.0,49166.0,649844.0,8.0,5600.0,645494.0,786298.0,0.0,27975455.0,5.9,4.8,7.5,5128624.0
20200128,내국인,234829.0,34586.0,55549.0,360777.0,246639.0,4502336.0,1120042.0,100506.0,153228.0,404003.0,80175.0,10964.0,14569738.0,467377.0,687068.0,106.0,1950.0,1296561.0,603699.0,0.0,24930133.0,6.8,4.3,9.9,6034343.0
20200129,내국인,233668.0,36693.0,45431.0,275037.0,238851.0,4747315.0,1069156.0,78364.0,121631.0,390553.0,59632.0,5969.0,16397173.0,230741.0,639534.0,219.0,3922.0,1061020.0,730775.0,0.0,26365684.0,6.0,3.2,9.6,6248361.0
20200130,내국인,234320.0,27800.0,48891.0,253981.0,275412.0,5093673.0,1158746.0,36247.0,135716.0,322061.0,50381.0,9462.0,17300183.0,220763.0,607172.0,75.0,9585.0,1207853.0,653496.0,0.0,27645818.0,5.2,1.4,10.4,6297362.0
20200131,내국인,284906.0,30866.0,43638.0,323604.0,337347.0,6305482.0,1358913.0,61529.0,137905.0,330679.0,66423.0,11805.0,19718474.0,300039.0,657463.0,325.0,5694.0,1397554.0,775947.0,0.0,32148592.0,3.9,1.4,8.9,6395343.0
20200201,내국인,254905.0,40706.0,57127.0,261923.0,561566.0,9241223.0,1459497.0,17479.0,147458.0,532389.0,64716.0,24433.0,19706326.0,51528.0,622180.0,278.0,1732.0,442868.0,1112811.0,0.0,34601143.0,2.6,-1.2,7.6,5651178.0
20200202,내국인,249168.0,19202.0,36033.0,187589.0,429964.0,7687605.0,1165701.0,12445.0,130746.0,411815.0,68407.0,19272.0,13915324.0,44416.0,556940.0,50.0,893.0,351708.0,641117.0,0.0,25928393.0,1.5,-2.1,5.3,5189724.0
20200203,내국인,257770.0,19010.0,35281.0,302600.0,260933.0,3671046.0,917738.0,47819.0,79551.0,187300.0,58329.0,5127.0,13962828.0,241001.0,595337.0,93.0,2374.0,898801.0,411096.0,0.0,21954033.0,-0.4,-2.9,3.0,5804880.0
20200204,내국인,164746.0,30144.0,37294.0,233629.0,232588.0,4208166.0,811579.0,36016.0,60220.0,145285.0,71504.0,4248.0,15174350.0,195541.0,546813.0,184.0,2536.0,734166.0,404831.0,0.0,23093839.0,-1.6,-6.0,3.9,5850919.0
20200205,내국인,159826.0,32002.0,30839.0,205538.0,236337.0,4852805.0,860583.0,51933.0,81929.0,231580.0,46962.0,3802.0,15462164.0,226187.0,530770.0,180.0,2128.0,733101.0,416147.0,0.0,24164812.0,-8.3,-11.0,-4.9,5836394.0
20200206,내국인,152760.0,35632.0,29148.0,223780.0,249377.0,4611054.0,790653.0,33471.0,76313.0,216558.0,66398.0,5553.0,16065909.0,115176.0,518539.0,110.0,1530.0,649713.0,419573.0,0.0,24261246.0,-6.4,-11.8,0.4,5856700.0
20200207,내국인,162865.0,26285.0,29869.0,196915.0,300892.0,6201830.0,939616.0,32422.0,112873.0,254679.0,63390.0,8636.0,18673110.0,124422.0,599294.0,269.0,886.0,702982.0,496174.0,0.0,28927409.0,-1.7,-7.2,2.2,6072968.0
20200208,내국인,296231.0,31322.0,53407.0,221847.0,507487.0,9219207.0,1335430.0,10974.0,116035.0,400679.0,57668.0,25093.0,19204240.0,61163.0,590927.0,204.0,1612.0,363461.0,1055439.0,0.0,33552426.0,-0.1,-2.3,3.7,5690101.0
20200209,내국인,253814.0,29147.0,47140.0,177080.0,405057.0,5954101.0,1135466.0,11103.0,121607.0,357245.0,63833.0,22470.0,14413125.0,45810.0,549677.0,50.0,1976.0,340482.0,623020.0,0.0,24552204.0,-0.5,-5.6,4.1,5258942.0
20200210,내국인,223599.0,17646.0,35759.0,262056.0,236779.0,3193881.0,1020430.0,34120.0,63468.0,199064.0,66989.0,6112.0,15029332.0,200753.0,600785.0,126.0,1069.0,835103.0,354555.0,0.0,22381627.0,4.0,-0.7,9.6,5894871.0
20200211,내국인,199901.0,25463.0,39704.0,230029.0,249833.0,5656157.0,1009912.0,45554.0,70096.0,240899.0,64404.0,6283.0,16817958.0,203336.0,576098.0,161.0,1608.0,791257.0,379595.0,0.0,26608248.0,6.8,-0.5,14.6,6031728.0
20200212,내국인,198292.0,25642.0,28728.0,207560.0,265408.0,5272820.0,805876.0,20927.0,71420.0,289804.0,58843.0,1923.0,16643415.0,158495.0,556449.0,234.0,704.0,708483.0,432751.0,0.0,25747773.0,7.4,6.5,8.2,5954658.0
20200213,내국인,234243.0,46859.0,45759.0,208727.0,266395.0,6602364.0,1062492.0,34961.0,66354.0,302834.0,78833.0,4053.0,18125723.0,125459.0,584805.0,220.0,1240.0,782103.0,456293.0,0.0,29029716.0,6.5,4.9,8.7,6104927.0
20200214,내국인,232731.0,26389.0,53494.0,213514.0,350676.0,7681802.0,1185234.0,26076.0,101241.0,363993.0,72156.0,10875.0,21500892.0,138904.0,673332.0,379.0,950.0,866222.0,638865.0,0.0,34137727.0,8.1,3.2,14.7,6338346.0
20200215,내국인,301134.0,49300.0,90576.0,274463.0,599213.0,10785042.0,1692679.0,16530.0,139241.0,565194.0,79408.0,17347.0,22247556.0,71246.0,691357.0,318.0,959.0,389484.0,1386687.0,0.0,39397734.0,9.8,6.2,15.6,6036733.0
20200216,내국인,249917.0,20503.0,57190.0,196402.0,479389.0,8948795.0,1139284.0,13171.0,131447.0,457909.0,24620.0,20681.0,15106346.0,44021.0,591691.0,100.0,1868.0,410654.0,798387.0,0.0,28692374.0,-1.4,-4.3,7.7,5446479.0
20200217,내국인,170581.0,22962.0,41088.0,242034.0,253268.0,3960721.0,876774.0,43871.0,69386.0,227717.0,18600.0,9709.0,14525120.0,181981.0,607813.0,416.0,1446.0,890081.0,387962.0,0.0,22531529.0,-5.9,-7.1,-3.9,5871908.0
20200218,내국인,223895.0,26501.0,49055.0,253753.0,240338.0,5019656.0,845897.0,16828.0,49942.0,266155.0,72081.0,10248.0,16588567.0,79408.0,540059.0,140.0,2060.0,796705.0,410652.0,0.0,25491941.0,-4.1,-8.3,1.3,6070299.0
20200219,내국인,206913.0,28513.0,48524.0,233567.0,251934.0,5136014.0,945194.0,27277.0,75725.0,250153.0,99422.0,6977.0,17264873.0,140587.0,530278.0,368.0,961.0,717950.0,459264.0,0.0,26424494.0,1.0,-4.4,6.4,6138591.0
20200220,내국인,213631.0,28566.0,49732.0,222060.0,266506.0,5014472.0,949516.0,42382.0,66929.0,229345.0,77725.0,6603.0,17639015.0,81910.0,502220.0,509.0,740.0,697839.0,411265.0,0.0,26500964.0,4.6,-0.6,10.8,6118420.0
20200221,내국인,195713.0,35075.0,40777.0,206415.0,306047.0,6300013.0,928000.0,35446.0,65998.0,246234.0,80284.0,6183.0,18708559.0,133795.0,506540.0,473.0,1112.0,608292.0,521996.0,0.0,28926952.0,6.7,2.1,10.9,6111445.0
20200222,내국인,273476.0,26180.0,50660.0,193319.0,531957.0,9385539.0,1189832.0,11527.0,116070.0,347353.0,60827.0,13275.0,17732285.0,35732.0,411927.0,365.0,1323.0,308520.0,1166282.0,0.0,31856449.0,4.0,0.0,7.9,5610307.0
20200223,내국인,246469.0,13884.0,35689.0,141808.0,380399.0,4452990.0,949014.0,14532.0,83812.0,237118.0,68521.0,13791.0,12566227.0,53096.0,367777.0,35.0,1382.0,282192.0,623111.0,0.0,20531845.0,2.5,-2.5,8.0,5046734.0
20200224,내국인,171543.0,18911.0,22959.0,161461.0,198046.0,4119495.0,674487.0,41689.0,44993.0,115914.0,74445.0,4879.0,12190769.0,121224.0,308873.0,268.0,7794.0,601262.0,297276.0,0.0,19176286.0,7.0,0.8,12.2,5549236.0
20200225,내국인,157760.0,14519.0,16802.0,153625.0,217728.0,3999577.0,701537.0,78576.0,25878.0,118872.0,55461.0,1328.0,12577655.0,163026.0,248605.0,203.0,1810.0,513640.0,244310.0,0.0,19290914.0,6.7,4.7,9.4,5373869.0
